20161103 162200;1.110840;1.110850;1.110840;1.110840
20161103 162300;1.110850;1.110850;1.110840;1.110840
20161103 162400;1.110840;1.110840;1.110730;1.110760
20161103 162500;1.110760;1.110810;1.110720;1.110760
20161103 162600;1.110740;1.110750;1.110640;1.110640
20161103 162700;1.110630;1.110640;1.110540;1.110550
20161103 162800;1.110560;1.110580;1.110560;1.110560
20161103 162900;1.110570;1.110610;1.110420;1.110490
20161103 163000;1.110470;1.110610;1.110470;1.110600
20161103 163100;1.110600;1.111040;1.110600;1.111000
20161103 163200;1.111000;1.111000;1.110520;1.110570
20161103 163300;1.110570;1.110630;1.110570;1.110600
20161103 163400;1.110610;1.110710;1.110610;1.110670
20161103 163500;1.110680;1.110700;1.110640;1.110690
20161103 163600;1.110690;1.110710;1.110630;1.110630
20161103 163700;1.110620;1.110630;1.110610;1.110610
20161103 163800;1.110600;1.110720;1.110600;1.110680
20161103 163900;1.110690;1.110780;1.110660;1.110770
20161103 164000;1.110770;1.111050;1.110770;1.111020
20161103 164100;1.111030;1.111070;1.110990;1.111070
20161103 164200;1.111070;1.111230;1.110930;1.110930
20161103 164300;1.110930;1.111140;1.110930;1.111120
20161103 164400;1.111130;1.111140;1.111050;1.111050
20161103 164500;1.111050;1.111080;1.110840;1.111010
20161103 164600;1.111030;1.111030;1.110890;1.110920
20161103 164700;1.110930;1.110940;1.110830;1.110830
20161103 164800;1.110830;1.110830;1.110680;1.110730
20161103 164900;1.110710;1.110730;1.110710;1.110730
20161103 165000;1.110720;1.110740;1.110690;1.110730
20161103 165100;1.110720;1.110730;1.110590;1.110590
20161103 165200;1.110590;1.110590;1.110560;1.110580
20161103 165300;1.110590;1.110660;1.110580;1.110650
20161103 165400;1.110650;1.110670;1.110620;1.110640
20161103 165500;1.110640;1.110640;1.110620;1.110630
20161103 165600;1.110630;1.110640;1.110620;1.110640
20161103 165700;1.110660;1.110670;1.110630;1.110640
20161103 165800;1.110630;1.110640;1.110560;1.110570
20161103 165900;1.110580;1.110580;1.110420;1.110420
20161103 170000;1.110360;1.110380;1.110360;1.110370
20161103 170100;1.110380;1.110530;1.110380;1.110530
20161103 170200;1.110480;1.110550;1.110480;1.110550
20161103 170300;1.110570;1.110570;1.110570;1.110570
20161103 170400;1.110570;1.110600;1.110570;1.110600
20161103 170500;1.110490;1.110610;1.110490;1.110610
20161103 170600;1.110640;1.110640;1.110640;1.110640
20161103 170700;1.110600;1.110640;1.110600;1.110640
20161103 170800;1.110570;1.110610;1.110540;1.110600
20161103 170900;1.110610;1.110610;1.110610;1.110610
20161103 171000;1.110530;1.110530;1.110530;1.110530
20161103 171100;1.110550;1.110620;1.110540;1.110620
20161103 171300;1.110650;1.110650;1.110650;1.110650
20161103 171400;1.110650;1.110650;1.110620;1.110620
20161103 171500;1.110560;1.110640;1.110560;1.110640
20161103 171600;1.110560;1.110630;1.110560;1.110630
20161103 171700;1.110550;1.110550;1.110550;1.110550
20161103 171800;1.110560;1.110560;1.110560;1.110560
20161103 171900;1.110540;1.110600;1.110540;1.110600
20161103 172000;1.110580;1.110580;1.110580;1.110580
20161103 172100;1.110570;1.110590;1.110550;1.110590
20161103 172200;1.110550;1.110560;1.110550;1.110560
20161103 172300;1.110540;1.110540;1.110540;1.110540
20161103 172400;1.110550;1.110580;1.110540;1.110550
20161103 172500;1.110510;1.110510;1.110510;1.110510
20161103 172600;1.110510;1.110560;1.110510;1.110560
20161103 172700;1.110560;1.110560;1.110480;1.110550
20161103 172800;1.110550;1.110550;1.110530;1.110530
20161103 172900;1.110470;1.110560;1.110470;1.110540
20161103 173000;1.110540;1.110640;1.110500;1.110630
20161103 173100;1.110580;1.110690;1.110580;1.110660
20161103 173200;1.110670;1.110680;1.110660;1.110670
20161103 173300;1.110720;1.110720;1.110670;1.110700
20161103 173400;1.110710;1.110720;1.110640;1.110640
20161103 173500;1.110540;1.110540;1.110350;1.110480
20161103 173600;1.110500;1.110590;1.110500;1.110530
20161103 173700;1.110520;1.110540;1.110520;1.110540
20161103 173800;1.110670;1.110670;1.110670;1.110670
20161103 173900;1.110610;1.110700;1.110600;1.110700
20161103 174000;1.110690;1.110690;1.110680;1.110680
20161103 174100;1.110650;1.110680;1.110650;1.110680
20161103 174200;1.110640;1.110840;1.110610;1.110790
20161103 174300;1.110770;1.110790;1.110770;1.110790
20161103 174400;1.110780;1.110800;1.110380;1.110520
20161103 174500;1.110540;1.110740;1.110540;1.110620
20161103 174600;1.110610;1.110620;1.110600;1.110620
20161103 174700;1.110600;1.110600;1.110510;1.110510
20161103 174800;1.110530;1.110550;1.110530;1.110530
20161103 174900;1.110550;1.110560;1.110440;1.110470
20161103 175000;1.110440;1.110490;1.110440;1.110460
20161103 175100;1.110470;1.110480;1.110470;1.110470
20161103 175200;1.110450;1.110580;1.110410;1.110580
20161103 175300;1.110570;1.110570;1.110540;1.110540
20161103 175400;1.110540;1.110550;1.110530;1.110530
20161103 175500;1.110550;1.110550;1.110530;1.110530
20161103 175600;1.110550;1.110590;1.110500;1.110520
20161103 175700;1.110540;1.110660;1.110480;1.110520
20161103 175800;1.110560;1.110580;1.110520;1.110540
20161103 175900;1.110560;1.110560;1.110500;1.110510
20161103 180000;1.110570;1.110670;1.110570;1.110630
20161103 180100;1.110650;1.110660;1.110640;1.110660
20161103 180200;1.110670;1.110670;1.110670;1.110670
20161103 180300;1.110610;1.110670;1.110610;1.110670
20161103 180400;1.110660;1.110660;1.110620;1.110620
20161103 180500;1.110650;1.110680;1.110650;1.110660
20161103 180600;1.110680;1.110680;1.110650;1.110650
20161103 180700;1.110660;1.110660;1.110650;1.110650
20161103 180800;1.110630;1.110630;1.110620;1.110630
20161103 180900;1.110640;1.110640;1.110640;1.110640
20161103 181000;1.110700;1.110700;1.110510;1.110590
20161103 181100;1.110520;1.110520;1.110520;1.110520
20161103 181200;1.110510;1.110510;1.110500;1.110510
20161103 181300;1.110480;1.110580;1.110480;1.110530
20161103 181400;1.110530;1.110530;1.110520;1.110520
20161103 181500;1.110520;1.110550;1.110450;1.110530
20161103 181600;1.110530;1.110530;1.110490;1.110530
20161103 181700;1.110590;1.110940;1.110590;1.110890
20161103 181800;1.110970;1.110990;1.110840;1.110840
20161103 181900;1.110840;1.110850;1.110740;1.110830
20161103 182000;1.110830;1.110890;1.110740;1.110830
20161103 182100;1.110830;1.110830;1.110730;1.110730
20161103 182200;1.110740;1.110740;1.110670;1.110680
20161103 182300;1.110680;1.110740;1.110630;1.110650
20161103 182400;1.110660;1.110660;1.110630;1.110640
20161103 182500;1.110640;1.110680;1.110640;1.110640
20161103 182600;1.110640;1.110640;1.110590;1.110590
20161103 182700;1.110590;1.110590;1.110560;1.110580
20161103 182800;1.110590;1.110590;1.110540;1.110570
20161103 182900;1.110580;1.110580;1.110550;1.110580
20161103 183000;1.110580;1.110610;1.110580;1.110580
20161103 183100;1.110600;1.110620;1.110600;1.110620
20161103 183200;1.110610;1.110620;1.110600;1.110600
20161103 183300;1.110590;1.110610;1.110590;1.110600
20161103 183400;1.110610;1.110610;1.110590;1.110600
20161103 183500;1.110610;1.110670;1.110590;1.110660
20161103 183600;1.110650;1.110660;1.110640;1.110650
20161103 183700;1.110660;1.110670;1.110650;1.110670
20161103 183800;1.110680;1.110680;1.110650;1.110650
20161103 183900;1.110700;1.110750;1.110620;1.110620
20161103 184000;1.110600;1.110650;1.110600;1.110650
20161103 184100;1.110660;1.110660;1.110650;1.110650
20161103 184200;1.110660;1.110660;1.110550;1.110560
20161103 184300;1.110520;1.110530;1.110480;1.110530
20161103 184400;1.110520;1.110520;1.110510;1.110520
20161103 184500;1.110520;1.110530;1.110470;1.110470
20161103 184600;1.110470;1.110500;1.110470;1.110500
20161103 184700;1.110470;1.110490;1.110470;1.110480
20161103 184800;1.110480;1.110500;1.110480;1.110500
20161103 184900;1.110470;1.110510;1.110470;1.110500
20161103 185000;1.110510;1.110520;1.110510;1.110510
20161103 185100;1.110510;1.110520;1.110470;1.110500
20161103 185200;1.110500;1.110530;1.110500;1.110530
20161103 185300;1.110510;1.110520;1.110510;1.110520
20161103 185400;1.110510;1.110520;1.110510;1.110520
20161103 185500;1.110520;1.110520;1.110500;1.110510
20161103 185600;1.110510;1.110510;1.110510;1.110510
20161103 185700;1.110500;1.110520;1.110500;1.110510
20161103 185800;1.110500;1.110510;1.110500;1.110500
20161103 185900;1.110510;1.110560;1.110500;1.110560
20161103 190000;1.110560;1.110650;1.110560;1.110610
20161103 190100;1.110620;1.110650;1.110580;1.110600
20161103 190200;1.110600;1.110610;1.110590;1.110610
20161103 190300;1.110610;1.110630;1.110600;1.110620
20161103 190400;1.110610;1.110650;1.110600;1.110620
20161103 190500;1.110630;1.110650;1.110510;1.110520
20161103 190700;1.110500;1.110570;1.110500;1.110570
20161103 190800;1.110570;1.110570;1.110550;1.110550
20161103 190900;1.110550;1.110560;1.110470;1.110500
20161103 191000;1.110490;1.110490;1.110420;1.110440
20161103 191100;1.110440;1.110440;1.110430;1.110430
20161103 191200;1.110440;1.110460;1.110430;1.110440
20161103 191300;1.110460;1.110460;1.110420;1.110440
20161103 191400;1.110420;1.110420;1.110420;1.110420
20161103 191500;1.110440;1.110440;1.110420;1.110430
20161103 191600;1.110450;1.110500;1.110450;1.110460
20161103 191700;1.110460;1.110470;1.110450;1.110460
20161103 191800;1.110450;1.110460;1.110210;1.110210
20161103 191900;1.110210;1.110350;1.110200;1.110210
20161103 192000;1.110200;1.110260;1.110150;1.110170
20161103 192100;1.110170;1.110240;1.110150;1.110150
20161103 192200;1.110150;1.110150;1.110030;1.110050
20161103 192300;1.110050;1.110110;1.110050;1.110100
20161103 192400;1.110100;1.110100;1.109890;1.109930
20161103 192500;1.109920;1.109960;1.109920;1.109960
20161103 192600;1.109940;1.109980;1.109940;1.109960
20161103 192700;1.109960;1.109980;1.109950;1.109960
20161103 192800;1.109940;1.109990;1.109940;1.109990
20161103 192900;1.109970;1.109970;1.109960;1.109960
20161103 193000;1.110010;1.110280;1.110010;1.110280
20161103 193100;1.110280;1.110350;1.110220;1.110220
20161103 193200;1.110230;1.110290;1.110230;1.110290
20161103 193300;1.110280;1.110280;1.110210;1.110270
20161103 193400;1.110270;1.110270;1.110230;1.110260
20161103 193500;1.110260;1.110280;1.110210;1.110230
20161103 193600;1.110220;1.110270;1.110160;1.110170
20161103 193700;1.110170;1.110170;1.110170;1.110170
20161103 193800;1.110150;1.110150;1.110150;1.110150
20161103 193900;1.110160;1.110160;1.110140;1.110160
20161103 194000;1.110150;1.110170;1.110140;1.110160
20161103 194100;1.110180;1.110180;1.110170;1.110170
20161103 194200;1.110150;1.110150;1.110110;1.110110
20161103 194300;1.110110;1.110110;1.110030;1.110060
20161103 194400;1.110060;1.110070;1.109990;1.110000
20161103 194500;1.110020;1.110060;1.110010;1.110060
20161103 194600;1.110060;1.110080;1.110060;1.110070
20161103 194700;1.110070;1.110070;1.110060;1.110060
20161103 194800;1.110050;1.110050;1.110040;1.110040
20161103 194900;1.110050;1.110070;1.110000;1.110000
20161103 195000;1.110020;1.110020;1.109950;1.109950
20161103 195100;1.109950;1.109950;1.109940;1.109940
20161103 195200;1.109960;1.109960;1.109900;1.109900
20161103 195300;1.109920;1.109920;1.109840;1.109850
20161103 195400;1.109840;1.109840;1.109840;1.109840
20161103 195500;1.109840;1.109860;1.109820;1.109860
20161103 195600;1.109880;1.109880;1.109880;1.109880
20161103 195700;1.109870;1.109890;1.109820;1.109880
20161103 195800;1.109940;1.109950;1.109930;1.109940
20161103 195900;1.109950;1.109950;1.109930;1.109940
20161103 200000;1.109930;1.109960;1.109910;1.109920
20161103 200100;1.109940;1.109940;1.109870;1.109880
20161103 200200;1.109880;1.109880;1.109820;1.109830
20161103 200300;1.109830;1.109830;1.109650;1.109650
20161103 200400;1.109650;1.109770;1.109650;1.109760
20161103 200500;1.109770;1.109830;1.109720;1.109820
20161103 200600;1.109820;1.109860;1.109810;1.109860
20161103 200700;1.109870;1.109960;1.109870;1.109960
20161103 200800;1.109960;1.109980;1.109880;1.109880
20161103 200900;1.109880;1.109900;1.109720;1.109750
20161103 201000;1.109780;1.109800;1.109650;1.109750
20161103 201100;1.109730;1.109820;1.109680;1.109680
20161103 201200;1.109690;1.109740;1.109640;1.109680
20161103 201300;1.109680;1.109760;1.109610;1.109760
20161103 201400;1.109760;1.109800;1.109670;1.109720
20161103 201500;1.109710;1.109750;1.109670;1.109740
20161103 201600;1.109740;1.109770;1.109640;1.109760
20161103 201700;1.109770;1.109770;1.109680;1.109680
20161103 201800;1.109700;1.109830;1.109690;1.109830
20161103 201900;1.109840;1.109860;1.109840;1.109860
20161103 202000;1.109850;1.109920;1.109850;1.109920
20161103 202100;1.109920;1.109950;1.109880;1.109930
20161103 202200;1.109930;1.110120;1.109930;1.110110
20161103 202300;1.110090;1.110120;1.110020;1.110120
20161103 202400;1.110130;1.110230;1.110130;1.110140
20161103 202500;1.110180;1.110260;1.110170;1.110260
20161103 202600;1.110250;1.110250;1.110130;1.110130
20161103 202700;1.110150;1.110150;1.110140;1.110140
20161103 202800;1.110150;1.110150;1.110030;1.110050
20161103 202900;1.110060;1.110060;1.110030;1.110030
20161103 203000;1.110040;1.110110;1.110040;1.110100
20161103 203100;1.110110;1.110110;1.110080;1.110090
20161103 203200;1.110100;1.110160;1.110090;1.110160
20161103 203300;1.110180;1.110250;1.110180;1.110230
20161103 203400;1.110240;1.110270;1.110190;1.110200
20161103 203500;1.110210;1.110300;1.110210;1.110300
20161103 203600;1.110320;1.110330;1.110280;1.110280
20161103 203700;1.110270;1.110320;1.110270;1.110320
20161103 203800;1.110290;1.110290;1.110160;1.110160
20161103 203900;1.110130;1.110200;1.110120;1.110140
20161103 204000;1.110140;1.110140;1.109980;1.109980
20161103 204100;1.109990;1.110030;1.109950;1.110020
20161103 204200;1.109990;1.110010;1.109980;1.109980
20161103 204300;1.110000;1.110070;1.109990;1.110040
20161103 204400;1.110040;1.110060;1.110010;1.110060
20161103 204500;1.110070;1.110390;1.110070;1.110350
20161103 204600;1.110330;1.110340;1.110250;1.110270
20161103 204700;1.110280;1.110280;1.110230;1.110230
20161103 204800;1.110230;1.110230;1.110050;1.110060
20161103 204900;1.110060;1.110150;1.110060;1.110150
20161103 205000;1.110170;1.110210;1.110090;1.110100
20161103 205100;1.110140;1.110140;1.109990;1.109990
20161103 205200;1.109990;1.110010;1.109980;1.109980
20161103 205300;1.109990;1.110050;1.109990;1.110040
20161103 205400;1.110050;1.110060;1.110000;1.110020
20161103 205500;1.110020;1.110170;1.109910;1.110160
20161103 205600;1.110160;1.110170;1.110060;1.110060
20161103 205700;1.110040;1.110170;1.110040;1.110170
20161103 205800;1.110180;1.110180;1.110120;1.110130
20161103 205900;1.110150;1.110210;1.110130;1.110200
20161103 210000;1.110210;1.110280;1.110200;1.110240
20161103 210100;1.110260;1.110260;1.110200;1.110200
20161103 210200;1.110160;1.110290;1.110140;1.110280
20161103 210300;1.110270;1.110290;1.110240;1.110270
20161103 210400;1.110280;1.110300;1.110250;1.110300
20161103 210500;1.110300;1.110320;1.110260;1.110320
20161103 210600;1.110310;1.110330;1.110300;1.110310
20161103 210700;1.110310;1.110320;1.110240;1.110310
20161103 210800;1.110320;1.110320;1.110260;1.110260
20161103 210900;1.110260;1.110340;1.110240;1.110340
20161103 211000;1.110340;1.110460;1.110340;1.110460
20161103 211100;1.110470;1.110580;1.110470;1.110520
20161103 211200;1.110510;1.110510;1.110370;1.110370
20161103 211300;1.110360;1.110460;1.110360;1.110420
20161103 211400;1.110410;1.110520;1.110410;1.110520
20161103 211500;1.110520;1.110630;1.110460;1.110630
20161103 211600;1.110630;1.110670;1.110630;1.110670
20161103 211700;1.110670;1.110790;1.110670;1.110770
20161103 211800;1.110770;1.110770;1.110670;1.110720
20161103 211900;1.110710;1.110770;1.110610;1.110610
20161103 212000;1.110620;1.110630;1.110610;1.110610
20161103 212100;1.110610;1.110620;1.110520;1.110560
20161103 212200;1.110570;1.110630;1.110570;1.110570
20161103 212300;1.110550;1.110590;1.110550;1.110560
20161103 212400;1.110550;1.110580;1.110550;1.110550
20161103 212500;1.110540;1.110560;1.110490;1.110520
20161103 212600;1.110500;1.110500;1.110430;1.110470
20161103 212700;1.110410;1.110410;1.110340;1.110410
20161103 212800;1.110420;1.110420;1.110260;1.110260
20161103 212900;1.110310;1.110410;1.110310;1.110400
20161103 213000;1.110400;1.110500;1.110370;1.110480
20161103 213100;1.110460;1.110560;1.110440;1.110550
20161103 213200;1.110550;1.110570;1.110460;1.110550
20161103 213300;1.110570;1.110610;1.110550;1.110550
20161103 213400;1.110550;1.110550;1.110410;1.110410
20161103 213500;1.110390;1.110390;1.110300;1.110310
20161103 213600;1.110290;1.110290;1.110160;1.110270
20161103 213700;1.110260;1.110260;1.110110;1.110110
20161103 213800;1.110130;1.110160;1.110010;1.110050
20161103 213900;1.110050;1.110110;1.110040;1.110070
20161103 214000;1.110070;1.110070;1.110030;1.110040
20161103 214100;1.110060;1.110060;1.109970;1.109970
20161103 214200;1.109970;1.110070;1.109970;1.110060
20161103 214300;1.110040;1.110070;1.109970;1.110060
20161103 214400;1.110050;1.110050;1.110030;1.110040
20161103 214500;1.110040;1.110040;1.109990;1.110000
20161103 214600;1.109990;1.109990;1.109970;1.109980
20161103 214700;1.109970;1.109970;1.109840;1.109850
20161103 214800;1.109870;1.109910;1.109860;1.109860
20161103 214900;1.109860;1.109900;1.109830;1.109860
20161103 215000;1.109840;1.109840;1.109790;1.109790
20161103 215100;1.109810;1.109840;1.109790;1.109790
20161103 215200;1.109780;1.109800;1.109760;1.109760
20161103 215300;1.109760;1.109790;1.109640;1.109640
20161103 215400;1.109670;1.109670;1.109470;1.109530
20161103 215500;1.109530;1.109530;1.109370;1.109410
20161103 215600;1.109400;1.109460;1.109370;1.109430
20161103 215700;1.109430;1.109450;1.109300;1.109360
20161103 215800;1.109360;1.109370;1.109290;1.109360
20161103 215900;1.109370;1.109510;1.109320;1.109350
20161103 220000;1.109260;1.109430;1.109230;1.109380
20161103 220100;1.109380;1.109470;1.109340;1.109470
20161103 220200;1.109490;1.109630;1.109460;1.109630
20161103 220300;1.109640;1.109660;1.109570;1.109580
20161103 220400;1.109580;1.109610;1.109560;1.109560
20161103 220500;1.109570;1.109570;1.109530;1.109530
20161103 220600;1.109520;1.109520;1.109290;1.109320
20161103 220700;1.109320;1.109330;1.109300;1.109330
20161103 220800;1.109310;1.109320;1.109180;1.109230
20161103 220900;1.109230;1.109230;1.109110;1.109110
20161103 221000;1.109120;1.109240;1.109120;1.109130
20161103 221100;1.109120;1.109120;1.109090;1.109110
20161103 221200;1.109110;1.109130;1.109000;1.109030
20161103 221300;1.109020;1.109060;1.109000;1.109020
20161103 221400;1.109000;1.109000;1.108890;1.108920
20161103 221500;1.108920;1.109040;1.108920;1.109040
20161103 221600;1.109030;1.109050;1.108970;1.108970
20161103 221700;1.108980;1.109010;1.108970;1.109000
20161103 221800;1.109010;1.109020;1.108940;1.108940
20161103 221900;1.108930;1.108930;1.108870;1.108870
20161103 222000;1.108860;1.108870;1.108840;1.108850
20161103 222100;1.108840;1.108900;1.108840;1.108850
20161103 222200;1.108840;1.108860;1.108770;1.108850
20161103 222300;1.108870;1.108930;1.108870;1.108910
20161103 222400;1.108900;1.108930;1.108870;1.108930
20161103 222500;1.108940;1.109060;1.108920;1.109060
20161103 222600;1.109050;1.109080;1.109030;1.109080
20161103 222700;1.109090;1.109120;1.109070;1.109120
20161103 222800;1.109150;1.109220;1.109140;1.109180
20161103 222900;1.109170;1.109220;1.109170;1.109210
20161103 223000;1.109200;1.109220;1.109200;1.109220
20161103 223100;1.109230;1.109230;1.109200;1.109200
20161103 223200;1.109210;1.109240;1.109200;1.109220
20161103 223300;1.109220;1.109230;1.109190;1.109220
20161103 223400;1.109230;1.109230;1.109190;1.109220
20161103 223500;1.109220;1.109250;1.109220;1.109250
20161103 223600;1.109250;1.109250;1.109180;1.109250
20161103 223700;1.109250;1.109280;1.109230;1.109280
20161103 223800;1.109270;1.109270;1.109220;1.109240
20161103 223900;1.109250;1.109280;1.109200;1.109200
20161103 224000;1.109190;1.109300;1.109190;1.109250
20161103 224100;1.109250;1.109280;1.109240;1.109250
20161103 224200;1.109240;1.109240;1.109210;1.109240
20161103 224300;1.109240;1.109270;1.109240;1.109270
20161103 224400;1.109260;1.109270;1.109240;1.109240
20161103 224500;1.109240;1.109330;1.109240;1.109310
20161103 224600;1.109330;1.109330;1.109280;1.109300
20161103 224700;1.109300;1.109330;1.109300;1.109330
20161103 224800;1.109340;1.109370;1.109340;1.109360
20161103 224900;1.109360;1.109360;1.109250;1.109270
20161103 225000;1.109260;1.109260;1.109240;1.109260
20161103 225100;1.109270;1.109270;1.109240;1.109240
20161103 225200;1.109240;1.109240;1.109170;1.109180
20161103 225300;1.109180;1.109240;1.109180;1.109240
20161103 225400;1.109240;1.109250;1.109230;1.109240
20161103 225500;1.109240;1.109250;1.109230;1.109250
20161103 225600;1.109240;1.109240;1.109220;1.109230
20161103 225700;1.109220;1.109220;1.109200;1.109200
20161103 225800;1.109210;1.109230;1.109120;1.109130
20161103 225900;1.109120;1.109180;1.109090;1.109120
20161103 230000;1.109120;1.109130;1.109120;1.109130
20161103 230100;1.109150;1.109170;1.109070;1.109070
20161103 230200;1.109060;1.109080;1.109060;1.109080
20161103 230300;1.109070;1.109150;1.109060;1.109100
20161103 230400;1.109110;1.109120;1.109090;1.109110
20161103 230500;1.109110;1.109110;1.109060;1.109080
20161103 230600;1.109070;1.109080;1.109040;1.109080
20161103 230700;1.109080;1.109080;1.109060;1.109060
20161103 230800;1.109050;1.109090;1.109050;1.109080
20161103 230900;1.109080;1.109130;1.109070;1.109130
20161103 231000;1.109180;1.109220;1.109180;1.109220
20161103 231100;1.109250;1.109270;1.109220;1.109220
20161103 231200;1.109230;1.109260;1.109230;1.109240
20161103 231300;1.109260;1.109270;1.109220;1.109220
20161103 231400;1.109230;1.109260;1.109230;1.109230
20161103 231500;1.109220;1.109260;1.109220;1.109260
20161103 231600;1.109260;1.109340;1.109260;1.109340
20161103 231700;1.109350;1.109390;1.109350;1.109390
20161103 231800;1.109390;1.109460;1.109380;1.109440
20161103 231900;1.109420;1.109420;1.109340;1.109420
20161103 232000;1.109410;1.109410;1.109410;1.109410
20161103 232100;1.109400;1.109420;1.109370;1.109370
20161103 232200;1.109380;1.109380;1.109360;1.109360
20161103 232300;1.109380;1.109490;1.109380;1.109480
20161103 232400;1.109490;1.109520;1.109470;1.109520
20161103 232500;1.109520;1.109530;1.109520;1.109520
20161103 232600;1.109510;1.109590;1.109510;1.109590
20161103 232700;1.109580;1.109690;1.109580;1.109690
20161103 232800;1.109670;1.109670;1.109520;1.109520
20161103 232900;1.109500;1.109530;1.109440;1.109530
20161103 233000;1.109550;1.109630;1.109540;1.109630
20161103 233100;1.109620;1.109620;1.109480;1.109530
20161103 233200;1.109550;1.109570;1.109520;1.109530
20161103 233300;1.109530;1.109530;1.109500;1.109530
20161103 233400;1.109510;1.109520;1.109500;1.109520
20161103 233500;1.109540;1.109580;1.109540;1.109580
20161103 233600;1.109570;1.109570;1.109490;1.109500
20161103 233700;1.109530;1.109540;1.109530;1.109530
20161103 233800;1.109520;1.109530;1.109520;1.109530
20161103 233900;1.109520;1.109520;1.109470;1.109470
20161103 234000;1.109440;1.109550;1.109440;1.109530
20161103 234100;1.109500;1.109550;1.109440;1.109540
20161103 234200;1.109540;1.109560;1.109540;1.109550
20161103 234300;1.109540;1.109560;1.109540;1.109560
20161103 234400;1.109560;1.109560;1.109530;1.109530
20161103 234500;1.109530;1.109530;1.109490;1.109520
20161103 234600;1.109500;1.109530;1.109480;1.109520
20161103 234700;1.109520;1.109520;1.109450;1.109470
20161103 234800;1.109480;1.109530;1.109470;1.109520
20161103 234900;1.109560;1.109570;1.109470;1.109470
20161103 235000;1.109490;1.109530;1.109460;1.109510
20161103 235100;1.109490;1.109530;1.109490;1.109530
20161103 235200;1.109520;1.109520;1.109420;1.109420
20161103 235300;1.109420;1.109420;1.109410;1.109410
20161103 235400;1.109400;1.109420;1.109400;1.109420
20161103 235500;1.109430;1.109430;1.109390;1.109410
20161103 235600;1.109400;1.109420;1.109400;1.109420
20161103 235700;1.109410;1.109510;1.109410;1.109510
20161103 235800;1.109510;1.109510;1.109460;1.109460
20161103 235900;1.109470;1.109490;1.109460;1.109470
20161104 000000;1.109490;1.109580;1.109490;1.109580
20161104 000100;1.109580;1.109580;1.109530;1.109530
20161104 000200;1.109520;1.109520;1.109520;1.109520
20161104 000300;1.109510;1.109510;1.109480;1.109490
20161104 000400;1.109490;1.109510;1.109480;1.109510
20161104 000500;1.109520;1.109540;1.109500;1.109510
20161104 000600;1.109500;1.109520;1.109500;1.109510
20161104 000700;1.109500;1.109500;1.109470;1.109480
20161104 000800;1.109480;1.109490;1.109480;1.109490
20161104 000900;1.109490;1.109520;1.109450;1.109460
20161104 001000;1.109450;1.109480;1.109450;1.109480
20161104 001100;1.109480;1.109480;1.109470;1.109480
20161104 001200;1.109480;1.109480;1.109350;1.109370
20161104 001300;1.109370;1.109380;1.109370;1.109380
20161104 001400;1.109390;1.109390;1.109390;1.109390
20161104 001500;1.109400;1.109400;1.109380;1.109380
20161104 001600;1.109380;1.109390;1.109380;1.109390
20161104 001700;1.109390;1.109390;1.109360;1.109380
20161104 001800;1.109380;1.109380;1.109350;1.109370
20161104 001900;1.109370;1.109380;1.109370;1.109380
20161104 002000;1.109390;1.109390;1.109390;1.109390
20161104 002100;1.109390;1.109420;1.109390;1.109420
20161104 002200;1.109450;1.109580;1.109450;1.109540
20161104 002300;1.109540;1.109540;1.109520;1.109520
20161104 002400;1.109540;1.109540;1.109520;1.109520
20161104 002500;1.109520;1.109520;1.109490;1.109490
20161104 002600;1.109490;1.109500;1.109490;1.109500
20161104 002700;1.109490;1.109530;1.109480;1.109530
20161104 002800;1.109530;1.109530;1.109530;1.109530
20161104 002900;1.109520;1.109520;1.109520;1.109520
20161104 003000;1.109510;1.109520;1.109500;1.109510
20161104 003100;1.109520;1.109630;1.109510;1.109630
20161104 003200;1.109630;1.109630;1.109620;1.109620
20161104 003300;1.109630;1.109630;1.109630;1.109630
20161104 003400;1.109610;1.109640;1.109610;1.109640
20161104 003500;1.109640;1.109640;1.109550;1.109580
20161104 003600;1.109580;1.109610;1.109580;1.109610
20161104 003700;1.109630;1.109630;1.109620;1.109620
20161104 003800;1.109620;1.109620;1.109550;1.109550
20161104 003900;1.109530;1.109530;1.109480;1.109530
20161104 004000;1.109520;1.109560;1.109520;1.109530
20161104 004100;1.109520;1.109580;1.109510;1.109560
20161104 004200;1.109550;1.109550;1.109440;1.109440
20161104 004300;1.109440;1.109510;1.109440;1.109490
20161104 004400;1.109490;1.109510;1.109430;1.109440
20161104 004500;1.109450;1.109500;1.109450;1.109490
20161104 004600;1.109490;1.109490;1.109470;1.109470
20161104 004700;1.109460;1.109460;1.109460;1.109460
20161104 004800;1.109450;1.109450;1.109420;1.109430
20161104 004900;1.109420;1.109430;1.109420;1.109430
20161104 005000;1.109440;1.109470;1.109440;1.109470
20161104 005100;1.109470;1.109480;1.109430;1.109440
20161104 005200;1.109440;1.109440;1.109410;1.109420
20161104 005300;1.109430;1.109450;1.109430;1.109430
20161104 005400;1.109430;1.109470;1.109420;1.109460
20161104 005500;1.109450;1.109450;1.109400;1.109420
20161104 005600;1.109410;1.109430;1.109390;1.109430
20161104 005700;1.109430;1.109460;1.109430;1.109460
20161104 005800;1.109480;1.109500;1.109480;1.109500
20161104 005900;1.109480;1.109480;1.109440;1.109470
20161104 010000;1.109450;1.109470;1.109450;1.109460
20161104 010100;1.109470;1.109510;1.109470;1.109470
